entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://codata.jp/OML-MaterialInformation-reduced#Electrolyte,Source,Class,electrolyte,"In the context of materials science, an electrolyte is a substance that produces an electrically conducting solution when dissolved in a polar solvent, such as water. This substance typically contains ions, which are atoms or molecules that have gained or lost electrons and thus carry an electric charge. Electrolytes are crucial in various applications, including batteries, fuel cells, and electroplating, as they facilitate the movement of ions between electrodes, enabling the flow of electric current through the solution.","The class ""Electrolyte"" is a subclass of the class ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#Environment,Source,Class,environment,"In the context of materials science, the term ""environment"" refers to the external conditions and factors that surround and interact with a material. These conditions can include temperature, humidity, exposure to chemicals, radiation, mechanical stress, and other environmental factors that can influence the properties, performance, and longevity of the material. Understanding the environment is crucial in materials science because it helps in predicting how materials will behave under different conditions and in designing materials that can withstand specific environmental challenges.","Sure, here are the triples verbalized into phrases:

1. ""Atmosphere"" is a subclass of ""Environment"".
2. ""ConcentrationOfSolvent"" is a subclass of ""Environment"".
3. ""Conductivity"" is a subclass of ""Environment"".
4. ""Contents"" is a subclass of ""Environment"".
5. ""CorrosionPotential"" is a subclass of ""Environment"".
6. ""Current"" is a subclass of ""Environment"".
7. ""CurrentDensity"" is a subclass of ""Environment"".
8. ""DissolvedOxygen"" is a subclass of ""Environment"".
9. ""ElectricPotential"" is a subclass of ""Environment"".
10. ""Electrolyte"" is a subclass of ""Environment"".
11. ""EnvironmentalPressure"" is a subclass of ""Environment"".
12. ""EnvironmentalTemperature"" is a subclass of ""Environment"".
13. ""FlowRate"" is a subclass of ""Environment"".
14. ""FlowState"" is a subclass of ""Environment"".
15. ""HoldingTime"" is a subclass of ""Environment"".
16. ""Humidity"" is a subclass of ""Environment"".
17. ""Irradiation"" is a subclass of ""Environment"".
18. ""IrradiationEnergy"" is a subclass of ""Environment"".
19. ""IrradiationTime"" is a subclass of ""Environment"".
20. ""Loading"" is a subclass of ""Environment"".
21. ""Solvent"" is a subclass of ""Environment"".
22. ""UnitDimension"" has a domain of ""Environment"".
23. ""UnitSystem"" has a domain of ""Environment"".
24. ""pH"" is a subclass of ""Environment"".
25. ""Environment"" has a range of ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#EnvironmentalPressure,Source,Class,environmental pressure,"In the context of materials science, ""Environmental Pressure"" refers to the influence exerted by external environmental conditions on the properties and behavior of materials. This can include factors such as temperature, humidity, chemical exposure, mechanical stress, and atmospheric pressure. These environmental conditions can affect the physical, chemical, and mechanical properties of materials, potentially leading to changes in their performance, durability, and stability. Understanding environmental pressure is crucial for predicting material behavior in real-world applications and for designing materials that can withstand specific environmental conditions.","Sure, here are the triples verbalized into phrases:

1. The domain of ""Pressure"" is ""EnvironmentalPressure"".
2. ""EnvironmentalPressure"" is a subclass of ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#EnvironmentalTemperature,Source,Class,environmental temperature,"In the context of materials science, ""EnvironmentalTemperature"" refers to the temperature of the surrounding environment in which a material or a system is situated. This temperature can significantly influence the properties and behavior of materials, including their mechanical strength, thermal expansion, electrical conductivity, and chemical stability. Understanding and controlling the environmental temperature is crucial in materials science to ensure the desired performance and longevity of materials in various applications.","Sure, here are the triples verbalized into phrases:

1. The domain of ""Temperature"" is ""EnvironmentalTemperature"".
2. ""EnvironmentalTemperature"" is a subclass of ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#Equation,Source,Class,equation,"In the context of materials science, an equation is a mathematical statement that expresses the relationship between different variables and constants relevant to the properties, behaviors, and interactions of materials. These equations are used to model and predict phenomena such as stress-strain relationships, thermal conductivity, diffusion rates, phase transformations, and other material characteristics. For example, Hooke's Law, which is often used in materials science, is an equation that relates the stress and strain in an elastic material. Equations in materials science are essential tools for understanding and designing materials with desired properties and performance.","The class ""Symbol"" is a subclass of the class ""Equation""."
http://codata.jp/OML-MaterialInformation-reduced#FlowRate,Source,Class,flow rate,"In the context of materials science, ""FlowRate"" typically refers to the rate at which a material, often in a fluid or semi-fluid state, moves through a given system or process. This can be quantified as the volume, mass, or amount of material passing through a specific point or area per unit of time. Flow rate is a critical parameter in various applications, including the processing of polymers, the movement of molten metals, and the transport of gases or liquids in pipelines. It is essential for ensuring proper material handling, processing efficiency, and quality control in manufacturing and research settings.","The class ""FlowRate"" is a subclass of the class ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#FlowState,Source,Class,flow state,"In the context of materials science, ""FlowState"" typically refers to the condition or behavior of a material when it is undergoing deformation under stress, particularly when it exhibits characteristics of fluid flow. This can occur in various materials, including polymers, metals, and geological materials, when they are subjected to forces that cause them to deform plastically or viscously. The flow state is important for understanding how materials will behave under different conditions of stress and temperature, which is crucial for applications in manufacturing, construction, and other engineering fields.","""FlowState"" is a subclass of ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#Gas,Source,Class,gas,"In the context of materials science, a gas is one of the fundamental states of matter, characterized by its ability to expand freely to fill any container, regardless of the container's shape or volume. Unlike solids and liquids, the molecules in a gas are widely spaced and move independently of one another, resulting in low density and high compressibility. Gases have no fixed shape or volume and can be easily compressed or expanded. They also exhibit properties such as pressure, temperature, and volume, which are described by the gas laws (e.g., Boyle's Law, Charles's Law, and the Ideal Gas Law).","Sure, here are the triples verbalised into phrases:

1. The property ""typeOfGas"" has a domain of ""Gas"".
2. The class ""Gas"" is a subclass of ""Atmosphere""."
http://codata.jp/OML-MaterialInformation-reduced#HoldingTime,Source,Class,holding time,"In the context of materials science, ""Holding Time"" refers to the duration for which a material is maintained at a specific temperature during a thermal process. This is a critical parameter in various heat treatment processes, such as annealing, tempering, or sintering, where the material is held at a high temperature to achieve desired changes in its microstructure and properties. The holding time can influence the mechanical properties, grain size, phase composition, and overall performance of the material.","The class ""HoldingTime"" is a subclass of the class ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#Humidity,Source,Class,humidity,"In the context of materials science, humidity refers to the amount of water vapor present in the air or surrounding environment. It is a critical factor because it can significantly affect the properties and behavior of materials. For instance, high humidity levels can lead to the absorption of moisture by hygroscopic materials, potentially causing swelling, changes in mechanical properties, or even chemical reactions such as corrosion. Conversely, low humidity levels can lead to drying out and brittleness in certain materials. Understanding and controlling humidity is essential in materials science to ensure the stability, performance, and longevity of materials in various applications.","The class ""Humidity"" is a subclass of the class ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#IngotFormProcess,Source,Class,ingot form process,"In the context of materials science, ""IngotFormProcess"" refers to the series of steps involved in producing ingots, which are large blocks of metal that are cast into a specific shape for further processing. This process typically includes melting the raw material, pouring it into molds, and allowing it to solidify. The resulting ingots serve as a starting material for various manufacturing processes, such as rolling, forging, or extrusion, to create finished metal products. The ingot form process is crucial for ensuring the material's quality and properties are suitable for its intended applications.","Sure, here are the triples verbalised into phrases:

1. The domain of ""DeoxidationProcess"" is ""IngotFormProcess"".
2. The domain of ""FurnaceCapacity"" is ""IngotFormProcess"".
3. The domain of ""IngotSize"" is ""IngotFormProcess"".
4. The domain of ""MelthedWeight"" is ""IngotFormProcess"".
5. The domain of ""MethodOfManufacture"" is ""IngotFormProcess"".
6. The domain of ""ProcessingAndThermalHistory"" is ""IngotFormProcess"".
7. The domain of ""ProductFromAndSize"" is ""IngotFormProcess"".
8. The domain of ""ReductionRatio"" is ""IngotFormProcess"".
9. The domain of ""RefiningProcess"" is ""IngotFormProcess"".
10. The domain of ""Thickness"" is ""IngotFormProcess"".
11. The domain of ""TypeOfCastingAndSize"" is ""IngotFormProcess"".
12. ""IngotFormProcess"" is a subclass of ""ManufacturingProcess""."
http://codata.jp/OML-MaterialInformation-reduced#Irradiation,Source,Class,irradiation,"In the context of materials science, irradiation refers to the process by which a material is exposed to radiation, such as alpha particles, beta particles, gamma rays, neutrons, or other forms of ionizing radiation. This exposure can alter the physical, chemical, and mechanical properties of the material. For example, irradiation can cause defects in the crystal structure, induce changes in electrical conductivity, or modify the material's mechanical strength. This process is often used to study the effects of radiation on materials, develop radiation-resistant materials, or intentionally modify material properties for specific applications.","Sure, here are the triples verbalized into phrases:

1. The property ""typeOfIrradiation"" has a domain of ""Irradiation"".
2. The class ""Irradiation"" is a subclass of ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#IrradiationEnergy,Source,Class,irradiation energy,"In the context of materials science, ""Irradiation Energy"" refers to the energy of particles or electromagnetic waves that are used to irradiate a material. This energy can come from various sources such as electrons, ions, neutrons, or photons (like X-rays or gamma rays). The irradiation energy is a critical parameter because it influences how the material's structure and properties are altered during the irradiation process. For example, higher irradiation energies can penetrate deeper into the material and cause more significant changes, such as defects, dislocations, or even phase transformations. Understanding and controlling irradiation energy is essential for applications like material testing, modification, and in the study of radiation damage.","The class ""IrradiationEnergy"" is a subclass of the class ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#IrradiationTime,Source,Class,irradiation time,"In the context of materials science, ""IrradiationTime"" refers to the duration for which a material is exposed to radiation. This could involve various types of radiation, such as electromagnetic radiation (e.g., X-rays, gamma rays) or particle radiation (e.g., neutrons, electrons). The irradiation time is a critical parameter in experiments and applications where radiation is used to alter the properties of materials, study radiation effects, or simulate conditions found in specific environments, such as space or nuclear reactors. The length of irradiation time can significantly influence the extent of changes or damage induced in the material.","The class ""IrradiationTime"" is a subclass of the class ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#Liquid,Source,Class,liquid,"In materials science, a liquid is a state of matter characterized by its ability to flow and conform to the shape of its container while maintaining a constant volume. Unlike solids, liquids do not have a fixed shape, and unlike gases, they are not easily compressible. The molecules in a liquid are closely packed but not in a fixed position, allowing them to move past one another, which gives the liquid its fluidity. This state of matter is typically found between the solid and gaseous states in terms of energy and molecular arrangement.","1. The property ""typeOfLiquid"" has a domain of ""Liquid"".
2. The class ""Liquid"" is a subclass of ""Atmosphere""."
http://codata.jp/OML-MaterialInformation-reduced#Loading,Source,Class,loading,"In materials science, ""loading"" refers to the application of forces, stresses, or other external influences to a material or structure. This can include various types of loads such as tensile (pulling), compressive (pushing), shear (sliding), torsional (twisting), and bending forces. The way a material responds to these loads—whether it deforms, fractures, or withstands the forces—provides critical information about its mechanical properties and suitability for specific applications. Understanding loading is essential for designing materials and structures that can safely and effectively bear the expected forces during their use.","The class ""Loading"" is a subclass of the class ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#ManufacturingProcess,Source,Class,manufacturing process,"In the context of materials science, a ""Manufacturing Process"" refers to the series of steps and techniques used to transform raw materials into finished products. This involves various methods of shaping, forming, and assembling materials to achieve the desired properties and specifications of the final product. The manufacturing process can include operations such as casting, molding, machining, joining, and additive manufacturing, among others. Each step in the process is carefully controlled to ensure the quality, performance, and reliability of the materials and the end product.","Sure, here are the triples verbalized into phrases:

1. ""CarburizingAndNitrizing"" is a subclass of ""ManufacturingProcess"".
2. ""IngotFormProcess"" is a subclass of ""ManufacturingProcess"".
3. ""ProducedCondition"" has a domain of ""ManufacturingProcess"".
4. ""RawMaterial"" has a domain of ""ManufacturingProcess"".
5. ""TypeOfManufacturing"" has a domain of ""ManufacturingProcess"".
6. ""Welding"" is a subclass of ""ManufacturingProcess""."
http://codata.jp/OML-MaterialInformation-reduced#Solvent,Source,Class,solvent,"In the context of materials science, a solvent is a substance, typically a liquid, that has the ability to dissolve other substances (solutes) to form a homogeneous mixture at the molecular or ionic level. Solvents are used to facilitate chemical reactions, process materials, and create solutions for various applications, such as coatings, adhesives, and pharmaceuticals. The choice of solvent can significantly affect the properties and behavior of the materials involved.","The class ""Solvent"" is a subclass of the class ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#Symbol,Source,Class,symbol,"In the context of materials science, a ""symbol"" typically refers to a shorthand notation used to represent elements, compounds, or specific properties of materials. For example:

1. **Element Symbols**: These are one- or two-letter abbreviations derived from their English or Latin names, such as ""Fe"" for iron, ""C"" for carbon, and ""Si"" for silicon.

2. **Chemical Formulas**: Symbols are used to denote compounds, such as ""H2O"" for water or ""SiO2"" for silicon dioxide.

3. **Property Symbols**: Symbols can also represent specific material properties, such as ""σ"" for stress, ""ε"" for strain, and ""E"" for Young's modulus.

These symbols provide a standardized and concise way to communicate complex information about materials and their properties in scientific literature and technical documentation.","The class ""Symbol"" is a subclass of the class ""Equation""."
http://codata.jp/OML-MaterialInformation-reduced#Vacuum,Source,Class,vacuum,"In the context of materials science, a vacuum refers to a space that is devoid of matter, including air and other gases. It is an environment where the pressure is significantly lower than atmospheric pressure. Creating a vacuum is essential in various materials science applications, such as electron microscopy, thin film deposition, and surface science studies, because it minimizes contamination and allows for precise control over experimental conditions.","""Vacuum"" is a subclass of ""Atmosphere""."
http://codata.jp/OML-MaterialInformation-reduced#Welding,Source,Class,welding,"In the context of materials science, welding is a fabrication process that involves joining two or more pieces of material, typically metals or thermoplastics, by causing coalescence. This is usually achieved by melting the workpieces and adding a filler material to form a molten pool that cools to become a strong joint. Welding can be performed using various energy sources, including gas flames, electric arcs, lasers, electron beams, friction, and ultrasound. The process is critical in manufacturing and construction, providing durable and robust connections between materials.","Sure, here are the triples verbalised into phrases:

1. ""Dimension_Depth"" has a domain of ""Welding"".
2. ""Dimension_Width"" has a domain of ""Welding"".
3. ""GrooveGeometry"" has a domain of ""Welding"".
4. ""JointShape"" has a domain of ""Welding"".
5. ""LayerMethod"" has a domain of ""Welding"".
6. ""Pre-HeatingTemperature"" has a domain of ""Welding"".
7. ""WeldingMethod"" has a domain of ""Welding"".
8. ""WeldingRod"" has a domain of ""Welding"".
9. ""Welding"" is a subclass of ""ManufacturingProcess""."
http://codata.jp/OML-MaterialInformation-reduced#pH,Source,Class,ph,"In the context of materials science, pH is a measure of the acidity or basicity (alkalinity) of an aqueous solution. It is a crucial parameter that can influence the properties and behavior of materials, especially those that interact with or are exposed to aqueous environments. The pH scale ranges from 0 to 14, with 7 being neutral. A pH value below 7 indicates an acidic solution, while a pH value above 7 indicates a basic solution. 

Understanding the pH is important in materials science for several reasons:

1. **Corrosion**: The pH of a solution can significantly affect the rate of corrosion of metals. Acidic or basic environments can accelerate the corrosion process, leading to material degradation.

2. **Surface Chemistry**: The pH can influence the surface charge and reactivity of materials, affecting processes such as adsorption, catalysis, and surface modification.

3. **Material Synthesis**: During the synthesis of materials, the pH can affect the formation, stability, and properties of the resulting compounds. For example, the pH can influence the size and morphology of nanoparticles.

4. **Environmental Stability**: The pH of the environment can impact the long-term stability and performance of materials, particularly in applications such as coatings, construction materials, and biomedical devices.

Overall, pH is a fundamental parameter that must be carefully controlled and monitored in various materials science applications to ensure desired material properties and performance.","The class ""pH"" is a subclass of the class ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#Atmosphere,Source,Property,atmosphere,"In the context of materials science, ""atmosphere"" refers to the surrounding environment or conditions, particularly the gaseous environment, in which a material is processed, tested, or used. This can include the type and concentration of gases present, such as oxygen, nitrogen, hydrogen, or inert gases, as well as other factors like temperature and pressure. The atmosphere can significantly influence the properties and behavior of materials, such as oxidation, corrosion, and phase transformations. For example, heat treatments of metals often require specific atmospheric conditions to achieve desired material properties.","Sure, here are the triples verbalized into phrases:

1. ""Gas"" is a subclass of ""Atmosphere"".
2. ""Liquid"" is a subclass of ""Atmosphere"".
3. ""Vacuum"" is a subclass of ""Atmosphere"".
4. ""Atmosphere"" is a subclass of ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#CoolingMethod,Source,Property,cooling method,"In the context of materials science, ""CoolingMethod"" refers to the specific technique or process used to reduce the temperature of a material after it has been subjected to heat treatment or any other process that raises its temperature. The cooling method can significantly affect the material's microstructure, mechanical properties, and overall performance. Common cooling methods include air cooling, quenching (rapid cooling in water, oil, or another medium), and controlled cooling in a furnace. Each method is chosen based on the desired properties and characteristics of the final material.",Information is not available.
http://codata.jp/OML-MaterialInformation-reduced#CoolingRate,Source,Property,cooling rate,"In materials science, the term ""CoolingRate"" refers to the speed at which a material's temperature decreases over time during a cooling process. It is typically measured in degrees per unit of time, such as degrees Celsius per second (°C/s). The cooling rate can significantly influence the microstructure and properties of materials, such as metals and alloys. For example, a rapid cooling rate might lead to the formation of a fine-grained microstructure or even amorphous phases, while a slower cooling rate might result in a coarser microstructure. Understanding and controlling the cooling rate is crucial in processes like quenching, annealing, and tempering to achieve desired material characteristics.",Information is not available.
http://codata.jp/OML-MaterialInformation-reduced#DeoxidationProcess,Source,Property,deoxidation process,"In materials science, the term ""DeoxidationProcess"" refers to the procedure used to remove or reduce the amount of oxygen present in a material, typically metals. This process is crucial in metallurgy to improve the quality and properties of the final metal product. Oxygen can form undesirable oxides within the metal, which can weaken its structural integrity and affect its performance. Deoxidation is often achieved by adding certain elements, known as deoxidizers (such as silicon, aluminum, or manganese), which react with the oxygen to form stable oxides that can be removed from the molten metal. This process is essential in steelmaking and other metal refining processes to ensure the production of high-quality, durable metals.","The domain of ""DeoxidationProcess"" is ""IngotFormProcess""."
http://codata.jp/OML-MaterialInformation-reduced#Dimension_Depth,Source,Property,dimension depth,"In the context of materials science, ""Dimension_Depth"" refers to the measurement of how deep a material or object extends in a particular direction, typically perpendicular to its surface. This dimension is crucial for understanding the volume, structural integrity, and functional properties of the material. For example, in the case of a metal sheet, the depth would be the thickness of the sheet. In a three-dimensional object, it would be one of the three primary dimensions, along with length and width, that define the object's size and shape.","The property ""Dimension_Depth"" has a domain of ""Welding""."
http://codata.jp/OML-MaterialInformation-reduced#Dimension_Width,Source,Property,dimension width,"In the context of materials science, ""Dimension_Width"" refers to the measurement of the extent of a material or object from one side to the other, perpendicular to its length. It is one of the key dimensions used to describe the size and shape of a material sample or component. For example, in a rectangular sheet of metal, the width would be the distance across the shorter side, assuming the longer side is considered the length. This measurement is crucial for various applications, including material selection, design, and manufacturing processes.","The property ""Dimension_Width"" is associated with the domain ""Welding""."
http://codata.jp/OML-MaterialInformation-reduced#EndingTemperature,Source,Property,ending temperature,"In the context of materials science, ""EndingTemperature"" typically refers to the final temperature reached at the conclusion of a thermal process or experiment. This could be the temperature at which a material is cooled down to after heating, the temperature at which a phase transformation completes, or the final temperature in a thermal analysis such as differential scanning calorimetry (DSC) or thermogravimetric analysis (TGA). The EndingTemperature is crucial for understanding the thermal behavior, stability, and properties of materials under specific conditions.",Information is not available.
http://codata.jp/OML-MaterialInformation-reduced#Environment,Source,Property,environment,"In the context of materials science, the term ""environment"" refers to the external conditions and factors that surround and affect the behavior, performance, and longevity of materials. This includes various physical, chemical, and mechanical influences such as temperature, humidity, exposure to chemicals, radiation, mechanical stress, and other environmental conditions that can lead to material degradation, corrosion, wear, or other forms of deterioration. Understanding the environment in which a material will be used is crucial for selecting appropriate materials and designing for durability and reliability.","Sure, here are the triples verbalized into phrases:

1. ""Atmosphere"" is a subclass of ""Environment"".
2. ""ConcentrationOfSolvent"" is a subclass of ""Environment"".
3. ""Conductivity"" is a subclass of ""Environment"".
4. ""Contents"" is a subclass of ""Environment"".
5. ""CorrosionPotential"" is a subclass of ""Environment"".
6. ""Current"" is a subclass of ""Environment"".
7. ""CurrentDensity"" is a subclass of ""Environment"".
8. ""DissolvedOxygen"" is a subclass of ""Environment"".
9. ""ElectricPotential"" is a subclass of ""Environment"".
10. ""Electrolyte"" is a subclass of ""Environment"".
11. ""EnvironmentalPressure"" is a subclass of ""Environment"".
12. ""EnvironmentalTemperature"" is a subclass of ""Environment"".
13. ""FlowRate"" is a subclass of ""Environment"".
14. ""FlowState"" is a subclass of ""Environment"".
15. ""HoldingTime"" is a subclass of ""Environment"".
16. ""Humidity"" is a subclass of ""Environment"".
17. ""Irradiation"" is a subclass of ""Environment"".
18. ""IrradiationEnergy"" is a subclass of ""Environment"".
19. ""IrradiationTime"" is a subclass of ""Environment"".
20. ""Loading"" is a subclass of ""Environment"".
21. ""Solvent"" is a subclass of ""Environment"".
22. ""UnitDimension"" has a domain of ""Environment"".
23. ""UnitSystem"" has a domain of ""Environment"".
24. ""pH"" is a subclass of ""Environment"".
25. ""Environment"" has a range of ""Environment""."
http://codata.jp/OML-MaterialInformation-reduced#FurnaceCapacity,Source,Property,furnace capacity,"In the context of materials science, ""FurnaceCapacity"" refers to the maximum amount of material that a furnace can process or hold at one time. This capacity is typically measured in terms of volume (cubic meters or liters) or weight (kilograms or tons) and is a critical parameter for determining the efficiency and suitability of a furnace for specific industrial processes, such as melting, heat treatment, or sintering of materials. The furnace capacity impacts the throughput, energy consumption, and overall productivity of the material processing operation.","The property ""FurnaceCapacity"" is associated with the domain ""IngotFormProcess""."
http://codata.jp/OML-MaterialInformation-reduced#GrooveGeometry,Source,Property,groove geometry,"In the context of materials science, ""GrooveGeometry"" refers to the specific shape, dimensions, and arrangement of grooves on a material's surface. These grooves can be intentionally designed and manufactured to influence the material's properties, such as its mechanical strength, friction, wear resistance, or fluid dynamics. The geometry of the grooves can play a crucial role in applications like enhancing adhesion, directing fluid flow, or improving the performance of cutting tools and other mechanical components.","The term ""GrooveGeometry"" is associated with the domain of ""Welding""."
http://codata.jp/OML-MaterialInformation-reduced#HeatTreatmentProcess,Source,Property,heat treatment process,"In materials science, the term ""Heat Treatment Process"" refers to a series of controlled heating and cooling operations applied to a material, typically metals or alloys, to alter their physical and sometimes chemical properties. The primary objectives of heat treatment are to improve the material's mechanical properties, such as hardness, strength, ductility, and toughness, as well as to relieve internal stresses, refine grain structure, and enhance wear resistance.

Common heat treatment processes include:

1. **Annealing**: Heating the material to a specific temperature and then slowly cooling it to make it softer and more ductile.
2. **Quenching**: Rapidly cooling the material from a high temperature to increase hardness and strength.
3. **Tempering**: Reheating a quenched material to a lower temperature to reduce brittleness while maintaining hardness.
4. **Normalizing**: Heating the material to a temperature above its critical point and then air cooling to refine the grain structure and improve uniformity.
5. **Case Hardening**: Hardening the surface layer of the material while maintaining a softer, ductile core.

Each of these processes involves precise control of temperature, time, and cooling rates to achieve the desired material properties.","The domain of ""HeatTreatmentProcess"" is ""CarburizingAndNitrizing""."
