entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://iasted#Conference_days,Source,Class,conference days,"In the context of a conference, ""Conference_days"" refers to the specific days on which the conference takes place. These are the scheduled dates during which the conference events, such as presentations, workshops, panels, and networking sessions, are held.","Sure, here are the triples verbalized into phrases:

1. ""One_conference_day"" is a subclass of ""Conference_days"".
2. ""Conference_days"" is a subclass of ""Time""."
http://iasted#Conference_hall,Source,Class,conference hall,"In the context of a conference, a ""conference hall"" refers to a large room or space specifically designed to host conferences, meetings, seminars, and other large gatherings. It is typically equipped with the necessary facilities such as seating arrangements, audio-visual equipment, and sometimes stage areas to accommodate presentations, discussions, and other activities associated with conferences.","The class ""Conference hall"" is a subclass of the class ""Place""."
http://iasted#Conference_hotel,Source,Class,conference hotel,"A conference hotel is a type of hotel that is specifically designed to host conferences, meetings, and other large gatherings. These hotels typically offer extensive facilities such as large meeting rooms, conference halls, audio-visual equipment, and catering services to accommodate the needs of business and professional events. They often provide accommodations for attendees, making it convenient for participants to stay on-site during multi-day events.","The class ""Conference_hotel"" is a subclass of the class ""Building""."
http://iasted#Conference_restaurant,Source,Class,conference restaurant,"In the context of a conference, a ""conference restaurant"" typically refers to a dining facility or area within or associated with the conference venue where attendees can have meals. This restaurant may offer a range of services, including breakfast, lunch, dinner, and possibly snacks or refreshments throughout the day. It is designed to provide convenient dining options for conference participants, allowing them to stay on-site and network with other attendees during meal times.","The class ""Conference_restaurant"" is a subclass of the class ""Building""."
http://iasted#Conference_state,Source,Class,conference state,"In the context of a conference, ""Conference_state"" typically refers to the current status or phase of the conference. This could include various stages such as planning, registration, ongoing sessions, breaks, or the conclusion of the event. It essentially indicates what is happening at a given moment in the lifecycle of the conference.","The class ""Conference_state"" is a subclass of the class ""State""."
http://iasted#Credit_card,Source,Class,credit card,"In the context of a conference, a ""credit card"" typically refers to a payment method used by attendees to register for the event, pay for accommodations, or cover other related expenses. It is a plastic card issued by a financial institution that allows the cardholder to borrow funds to pay for goods and services, with the agreement to pay back the borrowed amount plus any applicable interest.","The class ""Credit_card"" is a subclass of the class ""Card""."
http://iasted#Currency,Source,Class,currency,"In the context of a conference, ""currency"" typically refers to the relevance, timeliness, and up-to-date nature of the information being presented or discussed. It emphasizes the importance of sharing the most current data, research findings, trends, and insights to ensure that participants are receiving the most accurate and pertinent information available.",Information is not available.
http://iasted#Deadline,Source,Class,deadline,"In the context of a conference, a ""deadline"" refers to the latest date or time by which a specific task or requirement must be completed. This could include deadlines for submitting proposals, registering for the event, submitting final papers, or making payments. Meeting these deadlines is crucial for the smooth organization and operation of the conference.","1. ""Camera_ready_manuscript_deadline"" is a subclass of ""Deadline"".
2. ""Deadline_for_notification_of_acceptance"" is a subclass of ""Deadline"".
3. ""Deadline_hotel_reservation"" is a subclass of ""Deadline"".
4. ""Registation_deadline"" is a subclass of ""Deadline"".
5. ""Submissions_deadline"" is a subclass of ""Deadline"".
6. The property ""done_till"" has a domain of ""Deadline"".
7. ""Deadline"" is a subclass of ""Time""."
http://iasted#Deadline_for_notification_of_acceptance,Source,Class,deadline for notification of acceptance,"In the context of a conference, ""Deadline for notification of acceptance"" refers to the latest date by which the conference organizers will inform authors whether their submitted papers, abstracts, or proposals have been accepted for presentation at the conference. This deadline is crucial for participants to know if they need to prepare their presentations, make travel arrangements, or plan their attendance accordingly.","The class ""Deadline for notification of acceptance"" is a subclass of the class ""Deadline""."
http://iasted#Deadline_hotel_reservation,Source,Class,deadline hotel reservation,"In the context of a conference, ""Deadline_hotel_reservation"" refers to the last date by which attendees must book their hotel accommodations to secure a room, often at a special conference rate. After this deadline, the availability of rooms and the special rates may no longer be guaranteed.","The class ""Deadline_hotel_reservation"" is a subclass of the class ""Deadline""."
http://iasted#Delegate,Source,Class,delegate,"In the context of a conference, a ""delegate"" refers to an individual who is authorized to represent a group, organization, or constituency at the event. Delegates typically participate in discussions, vote on matters, and may be involved in decision-making processes on behalf of the entity they represent. They are often chosen for their expertise, experience, or position within the organization.","Sure, here are the triples verbalized into phrases:

1. A Conference Hiker is a subclass of Delegate.
2. A Hotel Presenter is a subclass of Delegate.
3. An IASTED Member is a subclass of Delegate.
4. An IASTED Non-Member is a subclass of Delegate.
5. A Listener is a subclass of Delegate.
6. A Non-Speaker is a subclass of Delegate.
7. A One-Day Presenter is a subclass of Delegate.
8. A Session Chair is a subclass of Delegate.
9. A Speaker is a subclass of Delegate.
10. A Technical Committee member is a subclass of Delegate.
11. A Delegate is a subclass of Person."
http://iasted#Departure,Source,Class,departure,"In the context of a conference, ""departure"" typically refers to the act of leaving the event or venue. This could mean the end of a participant's attendance, the conclusion of a speaker's presentation, or the time when attendees start to leave the conference location to return home or move on to other activities.","""Departure"" is a subclass of ""Activity after conference""."
http://iasted#Departure_tax,Source,Class,departure tax,"In the context of a conference, ""departure tax"" refers to a fee that travelers must pay when leaving a country or region. This tax is typically collected at the airport or other points of departure and is used to fund various governmental services or infrastructure. For conference attendees, it is an additional cost to consider when budgeting for travel expenses.","The class ""Departure_tax"" is a subclass of the class ""Tax""."
http://iasted#Dinner_banquet,Source,Class,dinner banquet,"In the context of a conference, a ""dinner banquet"" refers to a formal evening meal that is typically organized as part of the event's schedule. It often serves as a social gathering where attendees can network, celebrate achievements, and enjoy a more relaxed atmosphere after the day's sessions and presentations. The dinner banquet may include speeches, awards, entertainment, and a multi-course meal.","The class ""Dinner banquet"" is a subclass of the class ""Social program""."
http://iasted#Document,Source,Class,document,"In the context of a conference, a ""document"" typically refers to any written or printed material that is used or distributed during the event. This can include agendas, schedules, presentation slides, handouts, research papers, reports, and any other relevant materials that support the discussions and activities taking place at the conference. These documents are often used to provide information, facilitate communication, and serve as a record of the proceedings.","Sure, here are the triples verbalised into phrases:

1. ""Brief introduction for Session chair"" is a subclass of ""Document"".
2. ""Form"" is a subclass of ""Document"".
3. ""Invitation letter"" is a subclass of ""Document"".
4. ""Mailing list"" is a subclass of ""Document"".
5. ""Payment document"" is a subclass of ""Document"".
6. ""Record of attendance"" is a subclass of ""Document"".
7. ""Review"" is a subclass of ""Document"".
8. ""Submission"" is a subclass of ""Document"".
9. ""Transparency"" is a subclass of ""Document"".
10. ""Viza"" is a subclass of ""Document"".
11. ""Document"" is a subclass of ""Item""."
http://iasted#Double_hotel_room,Source,Class,double hotel room,"In the context of a conference, a ""double hotel room"" refers to a hotel room that is designed to accommodate two people. This typically means the room will have either one double bed, one queen bed, one king bed, or two single beds (twin beds). It is often chosen by conference attendees who are traveling with a colleague, partner, or friend and prefer to share a room to reduce costs or for convenience.","The class ""Double_hotel_room"" is a subclass of the class ""Hotel_room""."
http://iasted#Fee,Source,Class,fee,"In the context of a conference, a ""fee"" refers to the amount of money that participants are required to pay in order to attend the event. This fee typically covers various costs associated with organizing the conference, such as venue rental, materials, refreshments, and sometimes access to special sessions or workshops.","Sure, here are the triples verbalised into phrases:

1. ""Fee_for_extra_trip"" is a subclass of ""Fee"".
2. ""Hotel_fee"" is a subclass of ""Fee"".
3. ""Registration_fee"" is a subclass of ""Fee"".
4. ""Fee"" is a subclass of ""Money""."
http://iasted#Fee_for_extra_trip,Source,Class,fee for extra trip,"In the context of a conference, ""Fee_for_extra_trip"" likely refers to an additional charge incurred for any extra travel arrangements that are not included in the standard conference package. This could include additional trips to and from the conference venue, excursions, or any other travel-related activities that are beyond the initial itinerary provided by the conference organizers.","The class ""Fee_for_extra_trip"" is a subclass of the class ""Fee""."
http://iasted#Final_manuscript,Source,Class,final manuscript,"In the context of a conference, a ""final manuscript"" refers to the completed and polished version of a research paper or article that an author submits for presentation and publication. This version has typically undergone revisions and edits based on feedback from peer reviews or conference organizers and is considered the definitive version for inclusion in the conference proceedings.","The class ""Final_manuscript"" is a subclass of the class ""Submission""."
http://iasted#Form,Source,Class,form,"In the context of a conference, ""Form"" typically refers to a document or template that participants may need to fill out. This could include registration forms, feedback forms, session evaluation forms, or any other type of document designed to collect information from attendees. These forms help organizers manage the event, gather data, and improve future conferences.","Sure, here are the triples verbalised into phrases:

1. ""Author_information_form"" is a subclass of ""Form"".
2. ""Hotel_registration_form"" is a subclass of ""Form"".
3. ""Registration_form"" is a subclass of ""Form"".
4. ""Form"" is a subclass of ""Document""."
http://iasted#Full_day_tour,Source,Class,full day tour,"In the context of a conference, a ""Full_day_tour"" typically refers to an organized excursion or outing that lasts an entire day. This tour is usually planned as part of the conference agenda to provide attendees with an opportunity to explore local attractions, cultural sites, or points of interest in the area where the conference is being held. It often includes transportation, guided tours, meals, and sometimes special activities or events related to the conference theme.","The class ""Full day tour"" is a subclass of the class ""Activity after conference""."
http://iasted#Hotel_fee,Source,Class,hotel fee,"In the context of a conference, ""hotel fee"" refers to the cost associated with booking and staying at a hotel. This fee typically covers the accommodation expenses for attendees, speakers, or organizers who need lodging during the duration of the conference. The hotel fee may include the room rate, taxes, and sometimes additional services such as Wi-Fi, breakfast, or access to hotel amenities.","The class ""Hotel_fee"" is a subclass of the class ""Fee""."
http://iasted#Hotel_presenter,Source,Class,hotel presenter,"In the context of a conference, a ""Hotel_presenter"" likely refers to an individual who is presenting information about a hotel. This could include details about the hotel's amenities, services, location, and suitability for hosting conference attendees. The presenter might be a representative of the hotel, such as a sales manager or marketing professional, who is providing this information to conference organizers, attendees, or potential clients.","The class ""Hotel_presenter"" is a subclass of the class ""Delegate""."
http://iasted#Hotel_registration_form,Source,Class,hotel registration form,"In the context of a conference, a ""Hotel_registration_form"" refers to a document or online form that attendees need to fill out to book their accommodation at the hotel hosting or associated with the conference. This form typically collects information such as the attendee's name, contact details, dates of stay, room preferences, and payment information. It ensures that the hotel can reserve a room for the attendee and provide any special accommodations or services they might need during their stay for the conference.","The class ""Hotel_registration_form"" is a subclass of the class ""Form""."
http://iasted#Hotel_room,Source,Class,hotel room,"In the context of a conference, a ""hotel room"" refers to a private room in a hotel where attendees can stay during the duration of the event. It provides accommodation for participants who may be traveling from different locations to attend the conference. The hotel room typically includes amenities such as a bed, bathroom, and sometimes additional features like a desk, Wi-Fi, and room service, ensuring a comfortable stay for the guests.","1. A double hotel room is a subclass of a hotel room.
2. A single hotel room is a subclass of a hotel room.
3. A hotel room is a subclass of a place."
http://iasted#IASTED_member,Source,Class,iasted member,"In the context of a conference, ""IASTED_member"" refers to an individual who is a member of the International Association of Science and Technology for Development (IASTED). IASTED is an organization that focuses on promoting the development and dissemination of advanced knowledge in the fields of science and technology. Members of IASTED often receive benefits such as discounted registration fees for conferences, access to publications, and opportunities to network with other professionals in their field.","The class ""IASTED_member"" is a subclass of the class ""Delegate""."
http://iasted#IASTED_non_member,Source,Class,iasted non member,"In the context of a conference, ""IASTED_non_member"" refers to an individual who is registering for the conference but is not a member of IASTED (The International Association of Science and Technology for Development). Typically, conference fees are different for members and non-members, with non-members often paying a higher registration fee. So, ""IASTED_non_member"" would indicate the registration category and associated fee for someone who is not a member of the IASTED organization.","The class ""IASTED_non_member"" is a subclass of the class ""Delegate""."
http://iasted#Initial_manuscipt,Source,Class,initial manuscipt,"In the context of a conference, ""initial manuscript"" refers to the first version of a research paper or article that an author submits for consideration. This version is typically reviewed by peers or conference organizers to determine its suitability for presentation at the conference. The initial manuscript may undergo revisions based on feedback before it is finalized for publication or presentation.","The class ""Initial_manuscript"" is a subclass of the class ""Submission""."
http://iasted#Introduction,Source,Class,introduction,"In the context of a conference, an ""Introduction"" typically refers to the initial segment where the host or a designated speaker welcomes the attendees, outlines the agenda, and provides an overview of the conference's objectives and key themes. This segment may also include introductions of keynote speakers, important guests, and any logistical information that participants need to know. The purpose of the introduction is to set the stage for the event, create a sense of anticipation, and ensure that everyone is informed about what to expect.","Sure, here are the triples verbalized into phrases:

1. ""Introduction_of_speaker"" is a subclass of ""Introduction"".
2. ""Introduction"" is a subclass of ""Conference_activity""."
http://iasted#Introduction_of_speaker,Source,Class,introduction of speaker,"In the context of a conference, the ""Introduction of speaker"" refers to the segment where a designated person provides background information about the upcoming speaker. This typically includes the speaker's name, professional title, relevant achievements, expertise, and any other pertinent details that establish their credibility and relevance to the conference topic. The purpose is to prepare the audience and create a context for the speaker's presentation, ensuring that attendees understand the speaker's qualifications and the value they bring to the event.","The class ""Introduction_of_speaker"" is a subclass of the class ""Introduction""."
http://iasted#Invitation_letter,Source,Class,invitation letter,"In the context of a conference, an ""invitation letter"" is a formal document sent by the organizers to potential attendees, speakers, or participants. This letter typically includes details about the conference such as the date, location, agenda, and purpose. It serves to formally invite the recipient to attend or participate in the event, and may also provide information on how to register, submit papers, or confirm attendance. The invitation letter can also be used for visa applications if the conference is being held in a different country.","The class ""Invitation_letter"" is a subclass of the class ""Document""."
http://iasted#Item,Source,Class,item,"In the context of a conference, an ""item"" typically refers to a specific point or topic on the agenda that will be discussed or addressed during the event. This could include presentations, speeches, panel discussions, workshops, or any other scheduled activities. Each item is usually listed in a sequence to ensure the conference runs smoothly and covers all planned subjects.","Sure, here are the triples verbalized into phrases:

1. Audiovisual equipment is a subclass of Item.
2. Card is a subclass of Item.
3. Document is a subclass of Item.
4. Publication is a subclass of Item.
5. Transport vehicle is a subclass of Item.
6. The domain of ""go through"" is Item.
7. The range of ""is equipped by"" is Item.
8. The domain of ""is given to"" is Item.
9. The domain of ""is made from"" is Item and the range of ""is made from"" is Item.
10. The domain of ""is needed for"" is Item.
11. The range of ""is paid with"" is Item.
12. The domain of ""is prepared by"" is Item.
13. The domain of ""is sent after"" is Item.
14. The domain of ""is sent before"" is Item.
15. The domain of ""is sent by"" is Item.
16. The domain of ""is signed by"" is Item.
17. The domain of ""is used by"" is Item.
18. The domain of ""is used for"" is Item.
19. The domain of ""is written by"" is Item.
20. The range of ""need"" is Item.
21. The range of ""obtain"" is Item.
22. The range of ""prepare"" is Item.
23. The range of ""send"" is Item.
24. The range of ""sign"" is Item.
25. The range of ""write"" is Item."
http://iasted#LCD_projector,Source,Class,lcd projector,"In the context of a conference, an LCD projector is a device used to display visual content, such as presentations, slides, videos, or other multimedia, onto a large screen or surface. This allows the audience to easily view the information being presented. LCD stands for Liquid Crystal Display, which is the technology used in the projector to produce clear and bright images.","The class ""LCD projector"" is a subclass of ""Audiovisual equipment""."
http://iasted#Lecture,Source,Class,lecture,"In the context of a conference, a lecture refers to a formal presentation or talk given by an expert or speaker on a specific topic. The purpose of the lecture is to educate, inform, or share insights with the audience, often followed by a question-and-answer session.","Sure, here are the triples verbalised into phrases:

1. A plenary lecture is a subclass of a lecture.
2. A session is a subclass of a lecture.
3. A tutorial is a subclass of a lecture.
4. A lecture is a subclass of a conference activity."
http://iasted#Lecturer,Source,Class,lecturer,"In the context of a conference, a ""Lecturer"" refers to an individual who delivers a speech or presentation on a specific topic to an audience. This person is typically an expert or knowledgeable in the subject matter they are discussing and aims to educate, inform, or inspire the attendees through their lecture.","1. A ""Student_lecturer"" is a subclass of ""Lecturer"".
2. A ""Worker_lecturer"" is a subclass of ""Lecturer"".
3. A ""Lecturer"" is a subclass of ""Author""."
