entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://codata.jp/OML-MaterialInformation#Action,Source,Class,action,"In the context of materials science, ""action"" typically refers to the behavior or response of a material when subjected to external forces or environmental conditions. This can include how a material deforms, reacts, or changes its properties under various types of stress, temperature changes, chemical exposure, or other external influences. Understanding the ""action"" of materials is crucial for predicting their performance and suitability for specific applications.","The class ""Action"" is a subclass of the class ""Compound""."
http://codata.jp/OML-MaterialInformation#ActivationEnergy,Source,Class,activation energy,"In materials science, Activation Energy refers to the minimum amount of energy required to initiate a specific process, such as a chemical reaction, diffusion, or phase transformation. It is the energy barrier that must be overcome for atoms or molecules to rearrange themselves, enabling processes like the breaking and forming of bonds, movement of defects, or changes in the material's structure. Activation energy is a critical factor in determining the rate at which these processes occur, with higher activation energies typically resulting in slower rates.","The class ""ActivationEnergy"" is a subclass of the class ""ElectronicAndElectrical""."
http://codata.jp/OML-MaterialInformation#AdiabaticBulkModulus,Source,Class,adiabatic bulk modulus,"In materials science, the Adiabatic Bulk Modulus is a measure of a material's resistance to uniform compression under adiabatic conditions, where no heat is exchanged with the surroundings. It quantifies how much pressure is needed to achieve a given change in volume when the process is rapid enough that thermal equilibrium is not maintained. This is in contrast to the isothermal bulk modulus, which measures the same property but under conditions where temperature remains constant. The adiabatic bulk modulus is particularly relevant in high-speed processes and dynamic applications where temperature changes cannot equilibrate quickly.","The class ""AdiabaticBulkModulus"" is a subclass of the class ""BulkModulus""."
http://codata.jp/OML-MaterialInformation#AdiabaticBulkModulusDiscontinuityAtNeelTemperature,Source,Class,adiabatic bulk modulus discontinuity at neel temperature,"In materials science, the term ""AdiabaticBulkModulusDiscontinuityAtNeelTemperature"" refers to a sudden change or discontinuity in the adiabatic bulk modulus of a material at its Néel temperature. 

The adiabatic bulk modulus is a measure of a material's resistance to uniform compression under adiabatic (no heat exchange) conditions. The Néel temperature (T_N) is the temperature below which an antiferromagnetic material transitions to an antiferromagnetic state, where the magnetic moments of atoms or ions in the material align in a regular pattern with neighboring spins pointing in opposite directions.

At the Néel temperature, the magnetic ordering of the material changes, which can affect its mechanical properties, including the bulk modulus. The ""discontinuity"" indicates that this change is abrupt rather than gradual. This phenomenon is significant in understanding the coupling between magnetic and mechanical properties in antiferromagnetic materials.","The class ""AdiabaticBulkModulusDiscontinuityAtNeelTemperature"" is a subclass of the class ""BulkModulus""."
http://codata.jp/OML-MaterialInformation#Ag,Source,Class,ag,"In the context of materials science, ""Ag"" is the chemical symbol for silver. Silver is a metallic element with the atomic number 47 and is known for its high electrical and thermal conductivity, reflectivity, and malleability. It is widely used in various applications, including electronics, jewelry, and as a catalyst in chemical reactions.","""Ag"" is a subclass of ""Atom""."
http://codata.jp/OML-MaterialInformation#Air-HardeningSteel,Source,Class,air hardeningsteel,"Air-hardening steel, also known as self-hardening steel, is a type of alloy steel that hardens through exposure to air after being heated to a high temperature. In materials science, this process is known as air quenching. Unlike other steels that require quenching in water or oil to harden, air-hardening steels achieve their hardness and strength simply by cooling in air. This property reduces the risk of distortion and cracking that can occur with more rapid quenching methods. Air-hardening steels typically contain higher amounts of alloying elements such as chromium, molybdenum, and vanadium, which contribute to their ability to harden in air. These steels are often used in applications requiring high wear resistance and toughness, such as in the manufacturing of cutting tools, dies, and molds.","""Air-Hardening Steel is a subclass of Tool Steel."""
http://codata.jp/OML-MaterialInformation#Al,Source,Class,al,"In the context of materials science, ""Al"" stands for aluminum. Aluminum is a lightweight, silvery-white metal that is known for its excellent corrosion resistance, high thermal and electrical conductivity, and good mechanical properties. It is widely used in various applications, including aerospace, automotive, packaging, and construction, due to its favorable strength-to-weight ratio and recyclability.","""Al"" is a subclass of ""Atom""."
http://codata.jp/OML-MaterialInformation#Alloy,Source,Class,alloy,"In materials science, an alloy is a substance composed of two or more elements, where at least one of the elements is a metal. The resulting material typically has enhanced properties compared to its constituent elements, such as increased strength, durability, or resistance to corrosion. Alloys are created by melting and mixing the elements together, and then allowing them to cool and solidify. Common examples include steel (an alloy of iron and carbon) and bronze (an alloy of copper and tin).","Sure, here are the triples verbalised into phrases:

1. ""FerrousAlloy"" is a subclass of ""Alloy"".
2. ""Non-FerrousAlloy"" is a subclass of ""Alloy"".
3. ""Alloy"" is a subclass of ""CompoundSubstance"".
4. ""Alloy"" is a subclass of ""Mixture""."
http://codata.jp/OML-MaterialInformation#AlloyCastIron,Source,Class,alloy cast iron,"In materials science, ""Alloy Cast Iron"" refers to a type of cast iron that has been modified with the addition of alloying elements to enhance its properties. These alloying elements can include nickel, chromium, molybdenum, copper, and others. The purpose of adding these elements is to improve specific characteristics such as strength, hardness, wear resistance, corrosion resistance, and heat resistance. Alloy cast irons are used in applications where the standard properties of regular cast iron are insufficient to meet the performance requirements.","""AlloyCastIron"" is a subclass of ""FerrousAlloy""."
http://codata.jp/OML-MaterialInformation#Alpha_BetaTitaniumAlloy,Source,Class,alpha betatitaniumalloy,"In materials science, an Alpha-Beta Titanium Alloy refers to a type of titanium alloy that contains both alpha and beta phases of titanium. These phases are distinguished by their crystal structures: the alpha phase has a hexagonal close-packed (HCP) structure, while the beta phase has a body-centered cubic (BCC) structure.

Alpha-Beta Titanium Alloys are engineered to take advantage of the properties of both phases. The alpha phase provides good mechanical properties and corrosion resistance, while the beta phase allows for easier processing and greater ductility. By carefully controlling the composition and heat treatment of the alloy, manufacturers can optimize the balance between these phases to achieve desired mechanical properties, such as strength, toughness, and fatigue resistance.

Common examples of Alpha-Beta Titanium Alloys include Ti-6Al-4V, which is widely used in aerospace, medical implants, and other high-performance applications due to its excellent combination of strength, weight, and corrosion resistance.","The class ""Alpha_BetaTitaniumAlloy"" is a subclass of the class ""TitaniumAlloy""."
http://codata.jp/OML-MaterialInformation#Alpha_NearAlphaTitaniumAlloy,Source,Class,alpha nearalphatitaniumalloy,"In materials science, ""Alpha_NearAlphaTitaniumAlloy"" refers to a specific category of titanium alloys that are primarily composed of the alpha phase or a mixture of the alpha phase and a small amount of the beta phase. These alloys are designed to have properties that are intermediate between pure alpha titanium alloys and alpha-beta titanium alloys.

**Key characteristics of Alpha/Near-Alpha Titanium Alloys include:**

1. **High Temperature Stability:** They maintain their mechanical properties at elevated temperatures better than other types of titanium alloys.
2. **Good Creep Resistance:** They exhibit good resistance to deformation under long-term exposure to high stress and temperature.
3. **Corrosion Resistance:** They have excellent resistance to corrosion, making them suitable for use in harsh environments.
4. **Weldability:** They generally have good weldability, which is important for manufacturing and repair processes.

**Applications:**
These alloys are often used in aerospace, marine, and chemical processing industries where high strength, low weight, and resistance to high temperatures and corrosion are critical.

In summary, Alpha/Near-Alpha Titanium Alloys are specialized materials designed to offer a balance of high-temperature performance, strength, and corrosion resistance, making them suitable for demanding applications.","""Alpha Near Alpha Titanium Alloy is a subclass of Titanium Alloy."""
http://codata.jp/OML-MaterialInformation#AluminumAlloy,Source,Class,aluminum alloy,"In materials science, an aluminum alloy refers to a material composed primarily of aluminum, to which other elements have been added to enhance its properties. These additional elements, which can include copper, magnesium, manganese, silicon, zinc, and others, are typically added in small quantities. The purpose of creating aluminum alloys is to improve characteristics such as strength, corrosion resistance, ductility, and machinability, making the material suitable for a wide range of applications in industries such as aerospace, automotive, construction, and consumer goods.","Sure, here are the triples verbalized into phrases:

1. AluminumAlloy_1000Series is a subclass of AluminumAlloy.
2. AluminumAlloy_2000Series is a subclass of AluminumAlloy.
3. AluminumAlloy_3000Series is a subclass of AluminumAlloy.
4. AluminumAlloy_4000Series is a subclass of AluminumAlloy.
5. AluminumAlloy_6000Series is a subclass of AluminumAlloy.
6. AluminumAlloy_7000Series is a subclass of AluminumAlloy.
7. AluminumCastingAlloy is a subclass of AluminumAlloy.
8. other_wrought_Al_alloy is a subclass of AluminumAlloy.
9. AluminumAlloy is a subclass of Non-FerrousAlloy."
http://codata.jp/OML-MaterialInformation#AluminumAlloy_1000Series,Source,Class,aluminumalloy 1000series,"In materials science, ""AluminumAlloy_1000Series"" refers to a group of aluminum alloys that are part of the 1000 series. These alloys are characterized by their high purity, with aluminum content of 99% or higher. The 1000 series is known for its excellent corrosion resistance, high thermal and electrical conductivity, and good workability. These properties make them suitable for applications where these characteristics are critical, such as in electrical conductors, chemical equipment, and food processing equipment. The 1000 series alloys are not typically used in structural applications due to their relatively low strength compared to other aluminum alloys.","The class ""AluminumAlloy_1000Series"" is a subclass of the class ""AluminumAlloy""."
http://codata.jp/OML-MaterialInformation#AluminumAlloy_2000Series,Source,Class,aluminumalloy 2000series,"In materials science, the term ""AluminumAlloy_2000Series"" refers to a group of aluminum alloys that are primarily alloyed with copper. These alloys are known for their high strength and excellent machinability, making them suitable for applications that require high performance and durability, such as aerospace components and automotive parts. The 2000 series aluminum alloys typically exhibit good mechanical properties and are often used in situations where high strength-to-weight ratios are critical. However, they may have lower corrosion resistance compared to other aluminum alloys, so they often require protective coatings or treatments.","The class ""AluminumAlloy_2000Series"" is a subclass of the class ""AluminumAlloy""."
http://codata.jp/OML-MaterialInformation#AluminumAlloy_3000Series,Source,Class,aluminumalloy 3000series,"In materials science, ""AluminumAlloy_3000Series"" refers to a group of aluminum alloys that are primarily alloyed with manganese. These alloys are known for their good corrosion resistance, moderate strength, and excellent workability. The 3000 series aluminum alloys are commonly used in applications such as beverage cans, roofing sheets, and heat exchangers due to their ability to be easily formed and their resistance to corrosion. Examples of alloys in this series include 3003, 3004, and 3105.","The class ""AluminumAlloy_3000Series"" is a subclass of the class ""AluminumAlloy""."
http://codata.jp/OML-MaterialInformation#AluminumAlloy_4000Series,Source,Class,aluminumalloy 4000series,"In materials science, the term ""AluminumAlloy_4000Series"" refers to a group of aluminum alloys that are primarily alloyed with silicon. These alloys are part of the 4xxx series in the Aluminum Association's classification system. The addition of silicon to aluminum in these alloys improves their fluidity and reduces their melting temperature, making them particularly suitable for welding and brazing applications. The 4000 series aluminum alloys are often used in automotive and construction industries for components that require good wear resistance and moderate strength.","The class ""AluminumAlloy_4000Series"" is a subclass of the class ""AluminumAlloy""."
http://codata.jp/OML-MaterialInformation#AluminumAlloy_5000Series,Source,Class,aluminumalloy 5000series,"In materials science, ""AluminumAlloy_5000Series"" refers to a group of aluminum alloys that are primarily alloyed with magnesium. These alloys are known for their excellent corrosion resistance, good weldability, and moderate-to-high strength. The 5000 series aluminum alloys are often used in applications where these properties are essential, such as in marine environments, automotive parts, and pressure vessels. The presence of magnesium as the principal alloying element enhances the material's strength through solid solution strengthening.","The class ""AluminumAlloy_5000Series"" is a subclass of the class ""AluminumAlloy_6000Series""."
http://codata.jp/OML-MaterialInformation#AluminumAlloy_6000Series,Source,Class,aluminumalloy 6000series,"In materials science, ""AluminumAlloy_6000Series"" refers to a group of aluminum alloys that are primarily alloyed with magnesium and silicon. These alloys are known for their good mechanical properties, excellent corrosion resistance, and good workability. The 6000 series aluminum alloys are commonly used in structural applications, including in the construction, automotive, and aerospace industries. They are also popular for extrusion processes due to their ability to be easily shaped into complex profiles. Examples of specific alloys in this series include 6061 and 6063, which are widely used for their balance of strength, machinability, and weldability.","1. AluminumAlloy_5000Series is a subclass of AluminumAlloy_6000Series.
2. AluminumAlloy_6000Series is a subclass of AluminumAlloy."
http://codata.jp/OML-MaterialInformation#AluminumAlloy_7000Series,Source,Class,aluminumalloy 7000series,"In materials science, the term ""AluminumAlloy_7000Series"" refers to a group of aluminum alloys that are primarily alloyed with zinc. These alloys are known for their high strength and are often used in applications where high performance and durability are required, such as in aerospace, automotive, and sporting equipment. The 7000 series aluminum alloys typically include other elements such as magnesium and copper to enhance their properties. They are also known for their good fatigue strength and relatively high resistance to corrosion, although they may require additional treatments to improve their corrosion resistance further.","The class ""AluminumAlloy_7000Series"" is a subclass of the class ""AluminumAlloy""."
http://codata.jp/OML-MaterialInformation#AluminumCastingAlloy,Source,Class,aluminum casting alloy,"In the context of materials science, ""Aluminum Casting Alloy"" refers to a type of aluminum alloy specifically formulated for the casting process. Casting is a manufacturing process where a liquid material is poured into a mold and allowed to solidify into a specific shape. Aluminum casting alloys are designed to have properties that make them suitable for this process, such as good fluidity, low melting point, and the ability to fill intricate molds. These alloys often contain other elements like silicon, magnesium, copper, and zinc to enhance their mechanical properties, corrosion resistance, and overall performance in the final cast product.","""Aluminum Casting Alloy is a subclass of Aluminum Alloy."""
http://codata.jp/OML-MaterialInformation#AluminumOxide,Source,Class,aluminum oxide,"In the context of materials science, Aluminum Oxide (Al₂O₃) is a chemical compound composed of aluminum and oxygen. It is commonly referred to as alumina. This compound is known for its hardness, high melting point, and excellent thermal and electrical insulating properties. Aluminum Oxide is widely used in various applications, including as an abrasive in sandpapers, as a refractory material in furnaces, and as a component in ceramics and electronic substrates. Its durability and resistance to wear and corrosion make it a valuable material in both industrial and scientific settings.","""Aluminum Oxide is a subclass of Oxide."""
http://codata.jp/OML-MaterialInformation#Am,Source,Class,am,"In the context of materials science, ""Am"" refers to the chemical element Americium. Americium is a synthetic element with the symbol Am and atomic number 95. It is part of the actinide series and is typically used in applications such as smoke detectors, neutron sources, and industrial gauges. Americium is a radioactive element and must be handled with care due to its potential health hazards.","The class ""Am"" is a subclass of the class ""Atom""."
http://codata.jp/OML-MaterialInformation#AmorphousMetal,Source,Class,amorphous metal,"In materials science, ""Amorphous Metal"" refers to a class of metallic materials that lack a long-range ordered crystal structure, which is typical of conventional metals. Instead, their atomic arrangement is disordered, similar to that of glass. This non-crystalline structure is achieved by rapidly cooling the molten metal, preventing the atoms from arranging into a regular lattice.

Amorphous metals, also known as metallic glasses, exhibit unique properties such as high strength, high hardness, excellent wear resistance, and good corrosion resistance. These properties arise from their lack of grain boundaries, which are common in crystalline metals and often act as points of weakness. Amorphous metals are used in various applications, including sports equipment, medical devices, and as coatings to improve the durability of other materials.","""AmorphousMetal"" is a subclass of ""CompoundSubstance""."
http://codata.jp/OML-MaterialInformation#AmountOfInformation,Source,Class,amount of information,"In the context of materials science, ""AmountOfInformation"" typically refers to the quantity and quality of data or knowledge available about a material's properties, structure, behavior, and performance. This information can include experimental data, theoretical models, simulation results, and empirical observations that collectively help in understanding and predicting how a material will perform under various conditions. The ""AmountOfInformation"" is crucial for making informed decisions in material selection, design, processing, and application.","The class ""AmountOfInformation"" is a subclass of the class ""Base""."
http://codata.jp/OML-MaterialInformation#AmountOfSubstance,Source,Class,amount of substance,"In the context of materials science, ""Amount of Substance"" refers to a fundamental quantity that measures the number of entities (such as atoms, molecules, ions, or other particles) present in a given sample of material. It is a key concept in chemistry and materials science for quantifying the amount of material in terms of the number of constituent particles.

The standard unit for the amount of substance is the mole (symbol: mol). One mole is defined as exactly 6.02214076 × 10²³ entities, which is known as Avogadro's number. This allows scientists and engineers to relate macroscopic measurements of materials to the microscopic scale of atoms and molecules, facilitating calculations and understanding of material properties, reactions, and behaviors.","The class ""AmountOfSubstance"" is a subclass of the class ""Base""."
http://codata.jp/OML-MaterialInformation#AngularAcceleration,Source,Class,angular acceleration,"In the context of materials science, **angular acceleration** refers to the rate of change of angular velocity of an object. It is a vector quantity that indicates how quickly an object is rotating or spinning around a particular axis. Angular acceleration is typically measured in radians per second squared (rad/s²). 

In materials science, understanding angular acceleration is crucial when analyzing the rotational dynamics of materials and structures, especially when they are subjected to various forces and torques. This can be important in applications such as the design of rotating machinery, the study of stress and strain in materials under rotational motion, and the analysis of dynamic behavior in composite materials and structures.","The class ""AngularAcceleration"" is a subclass of the class ""Compound""."
http://codata.jp/OML-MaterialInformation#AngularSpeed,Source,Class,angular speed,"In the context of materials science, ""Angular Speed"" refers to the rate at which an object rotates or revolves around a central point or axis. It is a measure of how quickly the angle of rotation changes with respect to time. Angular speed is typically expressed in units such as radians per second (rad/s) or degrees per second (°/s). This concept is important in materials science when analyzing the rotational dynamics of materials, such as in the study of mechanical properties, stress analysis, and the behavior of materials under rotational forces.","The class ""AngularSpeed"" is a subclass of the class ""Compound""."
http://codata.jp/OML-MaterialInformation#Ar,Source,Class,ar,"In the context of materials science, ""Ar"" typically refers to argon, which is a chemical element with the symbol Ar and atomic number 18. Argon is a noble gas that is commonly used in various applications within materials science, such as providing an inert atmosphere for processes like welding, crystal growth, and the production of certain types of materials to prevent unwanted chemical reactions with oxygen or other gases.","The class ""Ar"" is a subclass of the class ""Atom""."
http://codata.jp/OML-MaterialInformation#Area,Source,Class,area,"In the context of materials science, ""area"" typically refers to the surface area of a material. This can be an important property when analyzing and characterizing materials, as it affects phenomena such as chemical reactivity, strength, and thermal properties. Surface area can be measured in different ways, such as the total surface area of a solid material or the specific surface area, which is the surface area per unit mass or volume of the material. Understanding the area is crucial for applications like catalysis, adsorption, and material coatings.","The class ""Area"" is a subclass of the class ""Compound""."
http://codata.jp/OML-MaterialInformation#As,Source,Class,as,"In the context of materials science, ""As"" refers to the chemical element arsenic. Arsenic is a metalloid with the atomic number 33 and is commonly used in various alloys and semiconductor materials. It is known for its role in compounds such as gallium arsenide (GaAs), which is widely used in the electronics industry for devices like integrated circuits, light-emitting diodes (LEDs), and solar cells.","The class ""As"" is a subclass of the class ""Atom""."
http://codata.jp/OML-MaterialInformation#At,Source,Class,at,"In the context of materials science, ""At"" refers to the chemical element Astatine. Astatine is a rare and radioactive element with the atomic number 85. It is part of the halogen group in the periodic table and has properties that are somewhat similar to iodine. Due to its scarcity and radioactivity, astatine is not commonly used in materials science applications, but it may be of interest in specialized research areas, such as nuclear medicine or radiochemistry.","The class ""At"" is a subclass of the class ""Atom""."
http://codata.jp/OML-MaterialInformation#Atmosphere,Source,Class,atmosphere,"In the context of materials science, ""atmosphere"" refers to the surrounding environment or conditions, particularly the gaseous environment, in which a material is processed, tested, or used. This can include the type and concentration of gases present, such as oxygen, nitrogen, hydrogen, or inert gases, as well as other factors like temperature and pressure. The atmosphere can significantly influence the properties and behavior of materials, such as oxidation, corrosion, and phase transformations. For example, heat treatments of metals often require specific atmospheric conditions to achieve desired material properties.","Sure, here are the triples verbalised into phrases:

1. Gas is a subclass of Atmosphere.
2. Liquid is a subclass of Atmosphere.
3. Vacuum is a subclass of Atmosphere.
4. Atmosphere is a subclass of Environment."
