Entity1,Entity2
http://codata.jp/OML-MaterialInformation#B,http://ontology.dumontierlab.com/Boron
http://codata.jp/OML-MaterialInformation#B,http://ontology.dumontierlab.com/BoronAtom
http://codata.jp/OML-MaterialInformation#Ba,http://ontology.dumontierlab.com/Barium
http://codata.jp/OML-MaterialInformation#Ba,http://ontology.dumontierlab.com/BariumAtom
http://codata.jp/OML-MaterialInformation#Be,http://ontology.dumontierlab.com/Beryllium
http://codata.jp/OML-MaterialInformation#Be,http://ontology.dumontierlab.com/BerylliumAtom
http://codata.jp/OML-MaterialInformation#Bh,http://ontology.dumontierlab.com/Bohrium
http://codata.jp/OML-MaterialInformation#Bh,http://ontology.dumontierlab.com/BohriumAtom
http://codata.jp/OML-MaterialInformation#Bi,http://ontology.dumontierlab.com/Bismuth
http://codata.jp/OML-MaterialInformation#Bi,http://ontology.dumontierlab.com/BismuthAtom
http://codata.jp/OML-MaterialInformation#Bk,http://ontology.dumontierlab.com/Berkelium
http://codata.jp/OML-MaterialInformation#Bk,http://ontology.dumontierlab.com/BerkeliumAtom
http://codata.jp/OML-MaterialInformation#Br,http://ontology.dumontierlab.com/Bromine
http://codata.jp/OML-MaterialInformation#Br,http://ontology.dumontierlab.com/BromineAtom
http://codata.jp/OML-MaterialInformation#BulkModulus,http://matonto.org/ontologies/matonto#BulkModulus
http://codata.jp/OML-MaterialInformation#C,http://ontology.dumontierlab.com/CarbonAtom
http://codata.jp/OML-MaterialInformation#C,http://ontology.dumontierlab.com/Carbon
http://codata.jp/OML-MaterialInformation#Ca,http://ontology.dumontierlab.com/Calcium
http://codata.jp/OML-MaterialInformation#Ca,http://ontology.dumontierlab.com/CalciumAtom
http://codata.jp/OML-MaterialInformation#Cd,http://ontology.dumontierlab.com/Cadmium
http://codata.jp/OML-MaterialInformation#Cd,http://ontology.dumontierlab.com/CadmiumAtom
http://codata.jp/OML-MaterialInformation#Ce,http://ontology.dumontierlab.com/Cerium
http://codata.jp/OML-MaterialInformation#Ce,http://ontology.dumontierlab.com/CeriumAtom
http://codata.jp/OML-MaterialInformation#Cf,http://ontology.dumontierlab.com/Californium
http://codata.jp/OML-MaterialInformation#Cf,http://ontology.dumontierlab.com/CaliforniumAtom
http://codata.jp/OML-MaterialInformation#Cl,http://ontology.dumontierlab.com/Chlorine
http://codata.jp/OML-MaterialInformation#Cl,http://ontology.dumontierlab.com/ChlorineAtom
http://codata.jp/OML-MaterialInformation#Cm,http://ontology.dumontierlab.com/Curium
http://codata.jp/OML-MaterialInformation#Cm,http://ontology.dumontierlab.com/CuriumAtom
http://codata.jp/OML-MaterialInformation#Co,http://ontology.dumontierlab.com/Cobalt
http://codata.jp/OML-MaterialInformation#Co,http://ontology.dumontierlab.com/CobaltAtom
http://codata.jp/OML-MaterialInformation#CommonName,http://ontology.dumontierlab.com/TraditionalName
http://codata.jp/OML-MaterialInformation#CompoundSubstance,http://ontology.dumontierlab.com/Compound
http://codata.jp/OML-MaterialInformation#Concentration,http://ontology.dumontierlab.com/Concentration
http://codata.jp/OML-MaterialInformation#Conductivity,http://ontology.dumontierlab.com/Conduction
http://codata.jp/OML-MaterialInformation#Cr,http://ontology.dumontierlab.com/Chromium
http://codata.jp/OML-MaterialInformation#Cr,http://ontology.dumontierlab.com/ChromiumAtom
http://codata.jp/OML-MaterialInformation#Cs,http://ontology.dumontierlab.com/CaesiumAtom
http://codata.jp/OML-MaterialInformation#Cs,http://ontology.dumontierlab.com/Caesium
http://codata.jp/OML-MaterialInformation#Cu,http://ontology.dumontierlab.com/Copper
http://codata.jp/OML-MaterialInformation#Cu,http://ontology.dumontierlab.com/CopperAtom
http://codata.jp/OML-MaterialInformation#CurrentDensity,http://ontology.dumontierlab.com/ElectricCurrentDensity
http://codata.jp/OML-MaterialInformation#Db,http://ontology.dumontierlab.com/Dubnium
http://codata.jp/OML-MaterialInformation#Db,http://ontology.dumontierlab.com/DubniumAtom
http://codata.jp/OML-MaterialInformation#Density,http://ontology.dumontierlab.com/Density
http://codata.jp/OML-MaterialInformation#Ds,http://ontology.dumontierlab.com/Darmstadtium
http://codata.jp/OML-MaterialInformation#Dy,http://ontology.dumontierlab.com/Dysprosium
http://codata.jp/OML-MaterialInformation#Dy,http://ontology.dumontierlab.com/DysprosiumAtom
http://codata.jp/OML-MaterialInformation#ElectricCapacitance,http://ontology.dumontierlab.com/Capacitance
http://codata.jp/OML-MaterialInformation#ElectricCharge,http://ontology.dumontierlab.com/ElectricCharge
http://codata.jp/OML-MaterialInformation#ElectricChargeDensity,http://ontology.dumontierlab.com/ElectricChargeDensity
http://codata.jp/OML-MaterialInformation#ElectricConductance,http://ontology.dumontierlab.com/ElectricConductance
http://codata.jp/OML-MaterialInformation#ElectricCurrent,http://ontology.dumontierlab.com/ElectricCurrent
http://codata.jp/OML-MaterialInformation#ElectricFieldStrength,http://ontology.dumontierlab.com/ElectricFieldStrength
http://codata.jp/OML-MaterialInformation#ElectricFluxDensity,http://ontology.dumontierlab.com/ElectricFluxDensity
http://codata.jp/OML-MaterialInformation#ElectricInductance,http://ontology.dumontierlab.com/Inductance
http://codata.jp/OML-MaterialInformation#ElectricPotentialDifference,http://ontology.dumontierlab.com/PotentialDifference
http://codata.jp/OML-MaterialInformation#ElectricResistance,http://ontology.dumontierlab.com/ElectricResistance
http://codata.jp/OML-MaterialInformation#ElementalSubstance,http://ontology.dumontierlab.com/Element
http://codata.jp/OML-MaterialInformation#Energy,http://ontology.dumontierlab.com/Energy
http://codata.jp/OML-MaterialInformation#EnergyDensity,http://ontology.dumontierlab.com/EnergyDensity
http://codata.jp/OML-MaterialInformation#EnergyGap,http://matonto.org/ontologies/matonto#BandGap
http://codata.jp/OML-MaterialInformation#Entropy,http://ontology.dumontierlab.com/Entropy
http://codata.jp/OML-MaterialInformation#Er,http://ontology.dumontierlab.com/Erbium
http://codata.jp/OML-MaterialInformation#Er,http://ontology.dumontierlab.com/ErbiumAtom
http://codata.jp/OML-MaterialInformation#Es,http://ontology.dumontierlab.com/Einsteinium
http://codata.jp/OML-MaterialInformation#Es,http://ontology.dumontierlab.com/EinsteiniumAtom
http://codata.jp/OML-MaterialInformation#Eu,http://ontology.dumontierlab.com/Europium
http://codata.jp/OML-MaterialInformation#Eu,http://ontology.dumontierlab.com/EuropiumAtom
http://codata.jp/OML-MaterialInformation#Exposure,http://ontology.dumontierlab.com/Exposure
http://codata.jp/OML-MaterialInformation#F,http://ontology.dumontierlab.com/FluorineAtom
http://codata.jp/OML-MaterialInformation#F,http://ontology.dumontierlab.com/Fluorine
http://codata.jp/OML-MaterialInformation#Fe,http://ontology.dumontierlab.com/Iron
http://codata.jp/OML-MaterialInformation#Fe,http://ontology.dumontierlab.com/IronAtom
http://codata.jp/OML-MaterialInformation#Fm,http://ontology.dumontierlab.com/FermiumAtom
http://codata.jp/OML-MaterialInformation#Fm,http://ontology.dumontierlab.com/Fermium
http://codata.jp/OML-MaterialInformation#Force,http://ontology.dumontierlab.com/Force
http://codata.jp/OML-MaterialInformation#Fr,http://ontology.dumontierlab.com/Francium
http://codata.jp/OML-MaterialInformation#Fr,http://ontology.dumontierlab.com/FranciumAtom
http://codata.jp/OML-MaterialInformation#Frequency,http://ontology.dumontierlab.com/Frequency
http://codata.jp/OML-MaterialInformation#Ga,http://ontology.dumontierlab.com/Gallium
http://codata.jp/OML-MaterialInformation#Ga,http://ontology.dumontierlab.com/GalliumAtom
http://codata.jp/OML-MaterialInformation#Gd,http://ontology.dumontierlab.com/Gadolinium
http://codata.jp/OML-MaterialInformation#Gd,http://ontology.dumontierlab.com/GadoliniumAtom
http://codata.jp/OML-MaterialInformation#Ge,http://ontology.dumontierlab.com/Germanium
http://codata.jp/OML-MaterialInformation#Ge,http://ontology.dumontierlab.com/GermaniumAtom
http://codata.jp/OML-MaterialInformation#Glass,http://matonto.org/ontologies/matonto#Glasses
http://codata.jp/OML-MaterialInformation#H,http://ontology.dumontierlab.com/HydrogenAtom
http://codata.jp/OML-MaterialInformation#H,http://ontology.dumontierlab.com/Hydrogen
http://codata.jp/OML-MaterialInformation#He,http://ontology.dumontierlab.com/Helium
http://codata.jp/OML-MaterialInformation#He,http://ontology.dumontierlab.com/HeliumAtom
http://codata.jp/OML-MaterialInformation#HeatCapacity,http://matonto.org/ontologies/matonto#HeatCapacity
http://codata.jp/OML-MaterialInformation#Hf,http://ontology.dumontierlab.com/Hafnium
http://codata.jp/OML-MaterialInformation#Hf,http://ontology.dumontierlab.com/HafniumAtom
http://codata.jp/OML-MaterialInformation#Hg,http://ontology.dumontierlab.com/Mercury
http://codata.jp/OML-MaterialInformation#Hg,http://ontology.dumontierlab.com/MercuryAtom
http://codata.jp/OML-MaterialInformation#Ho,http://ontology.dumontierlab.com/Holmium
http://codata.jp/OML-MaterialInformation#Ho,http://ontology.dumontierlab.com/HolmiumAtom
http://codata.jp/OML-MaterialInformation#Hs,http://ontology.dumontierlab.com/Hassium
http://codata.jp/OML-MaterialInformation#Hs,http://ontology.dumontierlab.com/HassiumAtom
http://codata.jp/OML-MaterialInformation#I,http://ontology.dumontierlab.com/IodineAtom
http://codata.jp/OML-MaterialInformation#I,http://ontology.dumontierlab.com/Iodine
http://codata.jp/OML-MaterialInformation#Illuminance,http://ontology.dumontierlab.com/Illuminance
http://codata.jp/OML-MaterialInformation#In,http://ontology.dumontierlab.com/Indium
http://codata.jp/OML-MaterialInformation#In,http://ontology.dumontierlab.com/IndiumAtom
http://codata.jp/OML-MaterialInformation#Ir,http://ontology.dumontierlab.com/Iridium
http://codata.jp/OML-MaterialInformation#Ir,http://ontology.dumontierlab.com/IridiumAtom
http://codata.jp/OML-MaterialInformation#Irradiance,http://ontology.dumontierlab.com/Irradiance
http://codata.jp/OML-MaterialInformation#K,http://ontology.dumontierlab.com/PotassiumAtom
http://codata.jp/OML-MaterialInformation#K,http://ontology.dumontierlab.com/Potassium
http://codata.jp/OML-MaterialInformation#Kr,http://ontology.dumontierlab.com/Krypton
http://codata.jp/OML-MaterialInformation#Kr,http://ontology.dumontierlab.com/KryptonAtom
http://codata.jp/OML-MaterialInformation#La,http://ontology.dumontierlab.com/Lanthanum
http://codata.jp/OML-MaterialInformation#La,http://ontology.dumontierlab.com/LanthanumAtom
http://codata.jp/OML-MaterialInformation#Length,http://ontology.dumontierlab.com/Length
http://codata.jp/OML-MaterialInformation#Li,http://ontology.dumontierlab.com/Lithium
http://codata.jp/OML-MaterialInformation#Li,http://ontology.dumontierlab.com/LithiumAtom
http://codata.jp/OML-MaterialInformation#LinearMassDensity,http://ontology.dumontierlab.com/LinearDensity
http://codata.jp/OML-MaterialInformation#Lr,http://ontology.dumontierlab.com/Lawrencium
http://codata.jp/OML-MaterialInformation#Lr,http://ontology.dumontierlab.com/LawrenciumAtom
http://codata.jp/OML-MaterialInformation#Lu,http://ontology.dumontierlab.com/Lutetium
http://codata.jp/OML-MaterialInformation#Lu,http://ontology.dumontierlab.com/LutetiumAtom
http://codata.jp/OML-MaterialInformation#Luminance,http://ontology.dumontierlab.com/Luminance
http://codata.jp/OML-MaterialInformation#LuminousFlux,http://ontology.dumontierlab.com/LuminousFlux
http://codata.jp/OML-MaterialInformation#LuminousIntensity,http://ontology.dumontierlab.com/LuminousIntensity
http://codata.jp/OML-MaterialInformation#MagneticFieldStrength,http://ontology.dumontierlab.com/MagneticFieldStrength
http://codata.jp/OML-MaterialInformation#MagneticFlux,http://ontology.dumontierlab.com/MagneticFlux
http://codata.jp/OML-MaterialInformation#MagneticFluxDensity,http://ontology.dumontierlab.com/MagneticFluxDensity
http://codata.jp/OML-MaterialInformation#Mass,http://ontology.dumontierlab.com/Mass
http://codata.jp/OML-MaterialInformation#MassDensity,http://ontology.dumontierlab.com/VolumeDensity
http://codata.jp/OML-MaterialInformation#Md,http://ontology.dumontierlab.com/Mendelevium
http://codata.jp/OML-MaterialInformation#Md,http://ontology.dumontierlab.com/MendeleviumAtom
http://codata.jp/OML-MaterialInformation#Metal,http://matonto.org/ontologies/matonto#Metals
http://codata.jp/OML-MaterialInformation#Mg,http://ontology.dumontierlab.com/Magnesium
http://codata.jp/OML-MaterialInformation#Mg,http://ontology.dumontierlab.com/MagnesiumAtom
http://codata.jp/OML-MaterialInformation#Mixture,http://ontology.dumontierlab.com/Mixture
http://codata.jp/OML-MaterialInformation#Mn,http://ontology.dumontierlab.com/Manganese
http://codata.jp/OML-MaterialInformation#Mn,http://ontology.dumontierlab.com/ManganeseAtom
http://codata.jp/OML-MaterialInformation#Mo,http://ontology.dumontierlab.com/Molybdenum
http://codata.jp/OML-MaterialInformation#Mo,http://ontology.dumontierlab.com/MolybdenumAtom
http://codata.jp/OML-MaterialInformation#MolarEnergy,http://ontology.dumontierlab.com/MolarEnergy
http://codata.jp/OML-MaterialInformation#MolarEntropy,http://ontology.dumontierlab.com/MolarEntropy
http://codata.jp/OML-MaterialInformation#MomentOfForce,http://ontology.dumontierlab.com/MomentOfForce
http://codata.jp/OML-MaterialInformation#Mt,http://ontology.dumontierlab.com/Meitnerium
http://codata.jp/OML-MaterialInformation#Mt,http://ontology.dumontierlab.com/MeitneriumAtom
http://codata.jp/OML-MaterialInformation#N,http://ontology.dumontierlab.com/NitrogenAtom
http://codata.jp/OML-MaterialInformation#N,http://ontology.dumontierlab.com/Nitrogen
http://codata.jp/OML-MaterialInformation#Na,http://ontology.dumontierlab.com/Sodium
http://codata.jp/OML-MaterialInformation#Na,http://ontology.dumontierlab.com/SodiumAtom
http://codata.jp/OML-MaterialInformation#Nb,http://ontology.dumontierlab.com/Niobium
http://codata.jp/OML-MaterialInformation#Nb,http://ontology.dumontierlab.com/NiobiumAtom
http://codata.jp/OML-MaterialInformation#Nd,http://ontology.dumontierlab.com/Neodymium
http://codata.jp/OML-MaterialInformation#Nd,http://ontology.dumontierlab.com/NeodymiumAtom
http://codata.jp/OML-MaterialInformation#Ne,http://ontology.dumontierlab.com/Neon
http://codata.jp/OML-MaterialInformation#Ne,http://ontology.dumontierlab.com/NeonAtom
http://codata.jp/OML-MaterialInformation#Ni,http://ontology.dumontierlab.com/Nickel
http://codata.jp/OML-MaterialInformation#Ni,http://ontology.dumontierlab.com/NickelAtom
http://codata.jp/OML-MaterialInformation#No,http://ontology.dumontierlab.com/Nobelium
http://codata.jp/OML-MaterialInformation#No,http://ontology.dumontierlab.com/NobeliumAtom
http://codata.jp/OML-MaterialInformation#Np,http://ontology.dumontierlab.com/Neptunium
http://codata.jp/OML-MaterialInformation#Np,http://ontology.dumontierlab.com/NeptuniumAtom
http://codata.jp/OML-MaterialInformation#O,http://ontology.dumontierlab.com/OxygenAtom
http://codata.jp/OML-MaterialInformation#O,http://ontology.dumontierlab.com/Oxygen
http://codata.jp/OML-MaterialInformation#Os,http://ontology.dumontierlab.com/Osmium
http://codata.jp/OML-MaterialInformation#Os,http://ontology.dumontierlab.com/OsmiumAtom
http://codata.jp/OML-MaterialInformation#P,http://ontology.dumontierlab.com/PhosphorusAtom
http://codata.jp/OML-MaterialInformation#P,http://ontology.dumontierlab.com/Phosphorus
http://codata.jp/OML-MaterialInformation#Pa,http://ontology.dumontierlab.com/Protactinium
http://codata.jp/OML-MaterialInformation#Pa,http://ontology.dumontierlab.com/ProtactiniumAtom
http://codata.jp/OML-MaterialInformation#Pb,http://ontology.dumontierlab.com/Lead
http://codata.jp/OML-MaterialInformation#Pb,http://ontology.dumontierlab.com/LeadAtom
http://codata.jp/OML-MaterialInformation#Pd,http://ontology.dumontierlab.com/Palladium
http://codata.jp/OML-MaterialInformation#Pd,http://ontology.dumontierlab.com/PalladiumAtom
http://codata.jp/OML-MaterialInformation#Permeability,http://ontology.dumontierlab.com/Permeability
http://codata.jp/OML-MaterialInformation#Permittivity,http://ontology.dumontierlab.com/Permittivity
http://codata.jp/OML-MaterialInformation#PlaneAngle,http://ontology.dumontierlab.com/PlaneAngle
http://codata.jp/OML-MaterialInformation#Pm,http://ontology.dumontierlab.com/Promethium
http://codata.jp/OML-MaterialInformation#Pm,http://ontology.dumontierlab.com/PromethiumAtom
http://codata.jp/OML-MaterialInformation#Po,http://ontology.dumontierlab.com/Polonium
http://codata.jp/OML-MaterialInformation#Po,http://ontology.dumontierlab.com/PoloniumAtom
http://codata.jp/OML-MaterialInformation#Power,http://ontology.dumontierlab.com/Power
http://codata.jp/OML-MaterialInformation#Pr,http://ontology.dumontierlab.com/Praseodymium
http://codata.jp/OML-MaterialInformation#Pr,http://ontology.dumontierlab.com/PraseodymiumAtom
http://codata.jp/OML-MaterialInformation#Pressure,http://ontology.dumontierlab.com/Pressure
http://codata.jp/OML-MaterialInformation#Pt,http://ontology.dumontierlab.com/Platinum
http://codata.jp/OML-MaterialInformation#Pt,http://ontology.dumontierlab.com/PlatinumAtom
http://codata.jp/OML-MaterialInformation#Pu,http://ontology.dumontierlab.com/Plutonium
http://codata.jp/OML-MaterialInformation#Pu,http://ontology.dumontierlab.com/PlutoniumAtom
http://codata.jp/OML-MaterialInformation#Ra,http://ontology.dumontierlab.com/Radium
http://codata.jp/OML-MaterialInformation#Ra,http://ontology.dumontierlab.com/RadiumAtom
http://codata.jp/OML-MaterialInformation#Radiance,http://ontology.dumontierlab.com/Radiance
http://codata.jp/OML-MaterialInformation#RadiantIntensity,http://ontology.dumontierlab.com/RadiantIntensity
http://codata.jp/OML-MaterialInformation#Rb,http://ontology.dumontierlab.com/Rubidium
http://codata.jp/OML-MaterialInformation#Rb,http://ontology.dumontierlab.com/RubidiumAtom
http://codata.jp/OML-MaterialInformation#Re,http://ontology.dumontierlab.com/Rhenium
http://codata.jp/OML-MaterialInformation#Re,http://ontology.dumontierlab.com/RheniumAtom
http://codata.jp/OML-MaterialInformation#Rf,http://ontology.dumontierlab.com/Rutherfordium
http://codata.jp/OML-MaterialInformation#Rf,http://ontology.dumontierlab.com/RutherfordiumAtom
http://codata.jp/OML-MaterialInformation#Rg,http://ontology.dumontierlab.com/Roentgenium
http://codata.jp/OML-MaterialInformation#Rh,http://ontology.dumontierlab.com/Rhodium
http://codata.jp/OML-MaterialInformation#Rh,http://ontology.dumontierlab.com/RhodiumAtom
http://codata.jp/OML-MaterialInformation#Rn,http://ontology.dumontierlab.com/Radon
http://codata.jp/OML-MaterialInformation#Rn,http://ontology.dumontierlab.com/RadonAtom
http://codata.jp/OML-MaterialInformation#Ru,http://ontology.dumontierlab.com/Ruthenium
http://codata.jp/OML-MaterialInformation#Ru,http://ontology.dumontierlab.com/RutheniumAtom
http://codata.jp/OML-MaterialInformation#S,http://ontology.dumontierlab.com/SulfurAtom
http://codata.jp/OML-MaterialInformation#S,http://ontology.dumontierlab.com/Sulfur
http://codata.jp/OML-MaterialInformation#Sb,http://ontology.dumontierlab.com/Antimony
http://codata.jp/OML-MaterialInformation#Sb,http://ontology.dumontierlab.com/AntimonyAtom
http://codata.jp/OML-MaterialInformation#Sc,http://ontology.dumontierlab.com/Scandium
http://codata.jp/OML-MaterialInformation#Sc,http://ontology.dumontierlab.com/ScandiumAtom
http://codata.jp/OML-MaterialInformation#Se,http://ontology.dumontierlab.com/Selenium
http://codata.jp/OML-MaterialInformation#Se,http://ontology.dumontierlab.com/SeleniumAtom
http://codata.jp/OML-MaterialInformation#Sg,http://ontology.dumontierlab.com/SeaborgiumAtom
http://codata.jp/OML-MaterialInformation#Sg,http://ontology.dumontierlab.com/Seaborgium
http://codata.jp/OML-MaterialInformation#ShearModulus,http://matonto.org/ontologies/matonto#ShearModulus
http://codata.jp/OML-MaterialInformation#Si,http://ontology.dumontierlab.com/Silicon
http://codata.jp/OML-MaterialInformation#Si,http://ontology.dumontierlab.com/SiliconAtom
http://codata.jp/OML-MaterialInformation#Sm,http://ontology.dumontierlab.com/Samarium
http://codata.jp/OML-MaterialInformation#Sm,http://ontology.dumontierlab.com/SamariumAtom
http://codata.jp/OML-MaterialInformation#Sn,http://ontology.dumontierlab.com/Tin
http://codata.jp/OML-MaterialInformation#Sn,http://ontology.dumontierlab.com/TinAtom
http://codata.jp/OML-MaterialInformation#SolidAngle,http://ontology.dumontierlab.com/SolidAngle
http://codata.jp/OML-MaterialInformation#Solvent,http://ontology.dumontierlab.com/Solvent
http://codata.jp/OML-MaterialInformation#SpecificEnergy,http://ontology.dumontierlab.com/SpecificEnergy
http://codata.jp/OML-MaterialInformation#SpecificEntropy,http://ontology.dumontierlab.com/SpecificEntropy
http://codata.jp/OML-MaterialInformation#SpecificHeatCapacity,http://matonto.org/ontologies/matonto#SpecificHeat
http://codata.jp/OML-MaterialInformation#SpecificVolume,http://ontology.dumontierlab.com/SpecificVolume
http://codata.jp/OML-MaterialInformation#Sr,http://ontology.dumontierlab.com/Strontium
http://codata.jp/OML-MaterialInformation#Sr,http://ontology.dumontierlab.com/StrontiumAtom
http://codata.jp/OML-MaterialInformation#Substance,http://ontology.dumontierlab.com/ChemicalSubstance
http://codata.jp/OML-MaterialInformation#SurfaceTension,http://ontology.dumontierlab.com/SurfaceTension
http://codata.jp/OML-MaterialInformation#Ta,http://ontology.dumontierlab.com/Tantalum
http://codata.jp/OML-MaterialInformation#Ta,http://ontology.dumontierlab.com/TantalumAtom
http://codata.jp/OML-MaterialInformation#Tb,http://ontology.dumontierlab.com/Terbium
http://codata.jp/OML-MaterialInformation#Tb,http://ontology.dumontierlab.com/TerbiumAtom
http://codata.jp/OML-MaterialInformation#Tc,http://ontology.dumontierlab.com/Technetium
http://codata.jp/OML-MaterialInformation#Tc,http://ontology.dumontierlab.com/TechnetiumAtom
http://codata.jp/OML-MaterialInformation#Te,http://ontology.dumontierlab.com/Tellurium
http://codata.jp/OML-MaterialInformation#Te,http://ontology.dumontierlab.com/TelluriumAtom
http://codata.jp/OML-MaterialInformation#Temperature,http://ontology.dumontierlab.com/Temperature
http://codata.jp/OML-MaterialInformation#Th,http://ontology.dumontierlab.com/Thorium
http://codata.jp/OML-MaterialInformation#Th,http://ontology.dumontierlab.com/ThoriumAtom
http://codata.jp/OML-MaterialInformation#ThermalConductivity,http://ontology.dumontierlab.com/ThermalConductivity
http://codata.jp/OML-MaterialInformation#Ti,http://ontology.dumontierlab.com/Titanium
http://codata.jp/OML-MaterialInformation#Ti,http://ontology.dumontierlab.com/TitaniumAtom
http://codata.jp/OML-MaterialInformation#Time,http://ontology.dumontierlab.com/Time
http://codata.jp/OML-MaterialInformation#Tl,http://ontology.dumontierlab.com/Thallium
http://codata.jp/OML-MaterialInformation#Tl,http://ontology.dumontierlab.com/ThalliumAtom
http://codata.jp/OML-MaterialInformation#Tm,http://ontology.dumontierlab.com/Thulium
http://codata.jp/OML-MaterialInformation#Tm,http://ontology.dumontierlab.com/ThuliumAtom
http://codata.jp/OML-MaterialInformation#U,http://ontology.dumontierlab.com/UraniumAtom
http://codata.jp/OML-MaterialInformation#U,http://ontology.dumontierlab.com/Uranium
http://codata.jp/OML-MaterialInformation#Uuo,http://ontology.dumontierlab.com/Ununoctium
http://codata.jp/OML-MaterialInformation#Uuo,http://ontology.dumontierlab.com/UnunoctiumAtom
http://codata.jp/OML-MaterialInformation#Uup,http://ontology.dumontierlab.com/Ununpentium
http://codata.jp/OML-MaterialInformation#Uup,http://ontology.dumontierlab.com/UnunpentiumAtom
http://codata.jp/OML-MaterialInformation#Uus,http://ontology.dumontierlab.com/Ununseptium
http://codata.jp/OML-MaterialInformation#Uus,http://ontology.dumontierlab.com/UnunseptiumAtom
http://codata.jp/OML-MaterialInformation#Uut,http://ontology.dumontierlab.com/Ununtrium
http://codata.jp/OML-MaterialInformation#Uut,http://ontology.dumontierlab.com/UnuntriumAtom
http://codata.jp/OML-MaterialInformation#V,http://ontology.dumontierlab.com/VanadiumAtom
http://codata.jp/OML-MaterialInformation#V,http://ontology.dumontierlab.com/Vanadium
http://codata.jp/OML-MaterialInformation#Volume,http://ontology.dumontierlab.com/Volume
http://codata.jp/OML-MaterialInformation#W,http://ontology.dumontierlab.com/TungstenAtom
http://codata.jp/OML-MaterialInformation#W,http://ontology.dumontierlab.com/Tungsten
http://codata.jp/OML-MaterialInformation#WaveNumber,http://ontology.dumontierlab.com/Wavenumber
http://codata.jp/OML-MaterialInformation#Xe,http://ontology.dumontierlab.com/Xenon
http://codata.jp/OML-MaterialInformation#Xe,http://ontology.dumontierlab.com/XenonAtom
http://codata.jp/OML-MaterialInformation#Y,http://ontology.dumontierlab.com/YttriumAtom
http://codata.jp/OML-MaterialInformation#Y,http://ontology.dumontierlab.com/Yttrium
http://codata.jp/OML-MaterialInformation#Yb,http://ontology.dumontierlab.com/Ytterbium
http://codata.jp/OML-MaterialInformation#Yb,http://ontology.dumontierlab.com/YtterbiumAtom
http://codata.jp/OML-MaterialInformation#YoungsModulus,http://matonto.org/ontologies/matonto#YoungsModulus
http://codata.jp/OML-MaterialInformation#Zn,http://ontology.dumontierlab.com/Zinc
http://codata.jp/OML-MaterialInformation#Zn,http://ontology.dumontierlab.com/ZincAtom
http://codata.jp/OML-MaterialInformation#Zr,http://ontology.dumontierlab.com/Zirconium
http://codata.jp/OML-MaterialInformation#Zr,http://ontology.dumontierlab.com/ZirconiumAtom
http://codata.jp/OML-MaterialInformation#pH,http://ontology.dumontierlab.com/pH
